"","location","iso_code","people_vaccinated","date","daily_vaccinations_per_million"
"17765","Paraguay","PRY",207810,2021-05-17,1304
"17766","Paraguay","PRY",221269,2021-05-18,1404
"17767","Paraguay","PRY",233744,2021-05-19,1464
"17768","Paraguay","PRY",246470,2021-05-20,1468
"17769","Paraguay","PRY",257352,2021-05-21,1589
"17770","Paraguay","PRY",264461,2021-05-22,1717
"17771","Paraguay","PRY",264523,2021-05-23,1685
"17772","Paraguay","PRY",268239,2021-05-24,1629
"17773","Paraguay","PRY",272392,2021-05-25,1415
"17774","Paraguay","PRY",276710,2021-05-26,1218
"17775","Paraguay","PRY",NA,2021-05-27,1181
"17776","Paraguay","PRY",298656,2021-05-28,1188
"17777","Paraguay","PRY",NA,2021-05-29,1110
"17778","Paraguay","PRY",305098,2021-05-30,1189
"17779","Paraguay","PRY",315430,2021-05-31,1330
"17780","Paraguay","PRY",327971,2021-06-01,1485
"17781","Peru","PER",3842,2021-02-09,NA
"17782","Peru","PER",20433,2021-02-10,503
"17783","Peru","PER",54575,2021-02-11,769
"17784","Peru","PER",86871,2021-02-12,839
"17785","Peru","PER",105683,2021-02-13,772
"17786","Peru","PER",110858,2021-02-14,649
"17787","Peru","PER",122369,2021-02-15,599
"17788","Peru","PER",129811,2021-02-16,546
"17789","Peru","PER",133730,2021-02-17,491
"17790","Peru","PER",141063,2021-02-18,375
"17791","Peru","PER",171094,2021-02-19,365
"17792","Peru","PER",196999,2021-02-20,396
"17793","Peru","PER",201517,2021-02-21,393
"17794","Peru","PER",230330,2021-02-22,468
"17795","Peru","PER",257139,2021-02-23,552
"17796","Peru","PER",279482,2021-02-24,632
"17797","Peru","PER",295075,2021-02-25,667
"17798","Peru","PER",310807,2021-02-26,605
"17799","Peru","PER",317666,2021-02-27,523
"17800","Peru","PER",318661,2021-02-28,508
"17801","Peru","PER",327983,2021-03-01,423
"17802","Peru","PER",334868,2021-03-02,346
"17803","Peru","PER",341429,2021-03-03,330
"17804","Peru","PER",345209,2021-03-04,399
"17805","Peru","PER",349895,2021-03-05,487
"17806","Peru","PER",352846,2021-03-06,538
"17807","Peru","PER",352986,2021-03-07,543
"17808","Peru","PER",371148,2021-03-08,635
"17809","Peru","PER",390497,2021-03-09,710
"17810","Peru","PER",403125,2021-03-10,705
"17811","Peru","PER",411483,2021-03-11,629
"17812","Peru","PER",420241,2021-03-12,584
"17813","Peru","PER",426355,2021-03-13,651
"17814","Peru","PER",426992,2021-03-14,656
"17815","Peru","PER",444924,2021-03-15,721
"17816","Peru","PER",467166,2021-03-16,804
"17817","Peru","PER",489540,2021-03-17,925
"17818","Peru","PER",515675,2021-03-18,1047
"17819","Peru","PER",541245,2021-03-19,1114
"17820","Peru","PER",559327,2021-03-20,1072
"17821","Peru","PER",559983,2021-03-21,1065
"17822","Peru","PER",568617,2021-03-22,942
"17823","Peru","PER",584047,2021-03-23,850
"17824","Peru","PER",598649,2021-03-24,747
"17825","Peru","PER",611494,2021-03-25,641
"17826","Peru","PER",627931,2021-03-26,553
"17827","Peru","PER",639148,2021-03-27,508
"17828","Peru","PER",641222,2021-03-28,511
"17829","Peru","PER",646143,2021-03-29,514
"17830","Peru","PER",650696,2021-03-30,520
"17831","Peru","PER",658259,2021-03-31,533
"17832","Peru","PER",660528,2021-04-01,484
"17833","Peru","PER",661534,2021-04-02,410
"17834","Peru","PER",664029,2021-04-03,385
"17835","Peru","PER",664260,2021-04-04,378
"17836","Peru","PER",670304,2021-04-05,370
"17837","Peru","PER",681701,2021-04-06,383
"17838","Peru","PER",695336,2021-04-07,408
"17839","Peru","PER",711961,2021-04-08,576
"17840","Peru","PER",728060,2021-04-09,707
"17841","Peru","PER",732263,2021-04-10,726
"17842","Peru","PER",732284,2021-04-11,723
"17843","Peru","PER",733051,2021-04-12,715
"17844","Peru","PER",734928,2021-04-13,685
"17845","Peru","PER",737630,2021-04-14,653
"17846","Peru","PER",739444,2021-04-15,557
"17847","Peru","PER",759148,2021-04-16,589
"17848","Peru","PER",788720,2021-04-17,723
"17849","Peru","PER",816570,2021-04-18,856
"17850","Peru","PER",823444,2021-04-19,843
"17851","Peru","PER",834643,2021-04-20,818
"17852","Peru","PER",844125,2021-04-21,803
"17853","Peru","PER",852321,2021-04-22,748
"17854","Peru","PER",878656,2021-04-23,695
"17855","Peru","PER",905672,2021-04-24,631
"17856","Peru","PER",920602,2021-04-25,563
"17857","Peru","PER",935572,2021-04-26,598
"17858","Peru","PER",954854,2021-04-27,654
"17859","Peru","PER",993797,2021-04-28,788
"17860","Peru","PER",1038021,2021-04-29,987
"17861","Peru","PER",1117861,2021-04-30,1276
"17862","Peru","PER",1179276,2021-05-01,1427
"17863","Peru","PER",1225257,2021-05-02,1565
"17864","Peru","PER",1282677,2021-05-03,1753
"17865","Peru","PER",1304731,2021-05-04,1729
"17866","Peru","PER",1324319,2021-05-05,1615
"17867","Peru","PER",1362593,2021-05-06,1543
"17868","Peru","PER",1395354,2021-05-07,1334
"17869","Peru","PER",1454505,2021-05-08,1410
"17870","Peru","PER",1485859,2021-05-09,1451
"17871","Peru","PER",1531678,2021-05-10,1419
"17872","Peru","PER",1572825,2021-05-11,1542
"17873","Peru","PER",1629567,2021-05-12,1729
"17874","Peru","PER",1702185,2021-05-13,1899
"17875","Peru","PER",1788926,2021-05-14,2153
"17876","Peru","PER",1840771,2021-05-15,2113
"17877","Peru","PER",1863095,2021-05-16,2021
"17878","Peru","PER",1912887,2021-05-17,2032
"17879","Peru","PER",1970996,2021-05-18,2096
"17880","Peru","PER",2029515,2021-05-19,2143
"17881","Peru","PER",2097939,2021-05-20,2162
"17882","Peru","PER",2200394,2021-05-21,2357
"17883","Peru","PER",2273615,2021-05-22,2563
"17884","Peru","PER",2310431,2021-05-23,2720
"17885","Peru","PER",2372754,2021-05-24,2943
"17886","Peru","PER",2440184,2021-05-25,3035
"17887","Peru","PER",2511466,2021-05-26,3054
"17888","Peru","PER",2597019,2021-05-27,3157
"17889","Peru","PER",2706846,2021-05-28,3087
"17890","Peru","PER",2771173,2021-05-29,3035
"17891","Peru","PER",2792061,2021-05-30,2898
"17892","Peru","PER",2845877,2021-05-31,2787
"17893","Peru","PER",2904691,2021-06-01,2776
"17894","Peru","PER",2964743,2021-06-02,2797
"17895","Peru","PER",2996538,2021-06-03,2564
"17896","Peru","PER",3007216,2021-06-04,2092
"17897","Peru","PER",3011329,2021-06-05,1686
"17898","Peru","PER",3011628,2021-06-06,1513
"17899","Philippines","PHL",0,2021-02-28,NA
"17900","Philippines","PHL",756,2021-03-01,7
"17901","Philippines","PHL",2793,2021-03-02,13
"17902","Philippines","PHL",NA,2021-03-03,19
"17903","Philippines","PHL",10000,2021-03-04,23
"17904","Philippines","PHL",NA,2021-03-05,32
"17905","Philippines","PHL",25138,2021-03-06,38
"17906","Philippines","PHL",29266,2021-03-07,38
"17907","Philippines","PHL",44000,2021-03-08,56
"17908","Philippines","PHL",89077,2021-03-09,112
"17909","Philippines","PHL",114500,2021-03-10,141
"17910","Philippines","PHL",NA,2021-03-11,171
"17911","Philippines","PHL",NA,2021-03-12,195
"17912","Philippines","PHL",193492,2021-03-13,219
"17913","Philippines","PHL",NA,2021-03-14,229
"17914","Philippines","PHL",215997,2021-03-15,224
"17915","Philippines","PHL",216794,2021-03-16,166
"17916","Philippines","PHL",269583,2021-03-17,202
"17917","Philippines","PHL",NA,2021-03-18,197
"17918","Philippines","PHL",NA,2021-03-19,192
"17919","Philippines","PHL",336656,2021-03-20,187
"17920","Philippines","PHL",NA,2021-03-21,247
"17921","Philippines","PHL",NA,2021-03-22,307
"17922","Philippines","PHL",508332,2021-03-23,380
"17923","Philippines","PHL",NA,2021-03-24,359
"17924","Philippines","PHL",NA,2021-03-25,379
"17925","Philippines","PHL",NA,2021-03-26,398
"17926","Philippines","PHL",656331,2021-03-27,417
"17927","Philippines","PHL",NA,2021-03-28,378
"17928","Philippines","PHL",NA,2021-03-29,339
"17929","Philippines","PHL",737569,2021-03-30,301
"17930","Philippines","PHL",NA,2021-03-31,278
"17931","Philippines","PHL",NA,2021-04-01,255
"17932","Philippines","PHL",NA,2021-04-02,232
"17933","Philippines","PHL",795320,2021-04-03,209
"17934","Philippines","PHL",NA,2021-04-04,198
"17935","Philippines","PHL",826607,2021-04-05,188
"17936","Philippines","PHL",872213,2021-04-06,240
"17937","Philippines","PHL",NA,2021-04-07,271
"17938","Philippines","PHL",NA,2021-04-08,302
"17939","Philippines","PHL",NA,2021-04-09,333
"17940","Philippines","PHL",NA,2021-04-10,365
"17941","Philippines","PHL",1007356,2021-04-11,396
"17942","Philippines","PHL",1053256,2021-04-12,452
"17943","Philippines","PHL",1093651,2021-04-13,434
"17944","Philippines","PHL",NA,2021-04-14,443
"17945","Philippines","PHL",NA,2021-04-15,452
"17946","Philippines","PHL",NA,2021-04-16,461
"17947","Philippines","PHL",1264811,2021-04-17,470
"17948","Philippines","PHL",NA,2021-04-18,427
"17949","Philippines","PHL",1279223,2021-04-19,359
"17950","Philippines","PHL",1353107,2021-04-20,400
"17951","Philippines","PHL",1397628,2021-04-21,399
"17952","Philippines","PHL",NA,2021-04-22,395
"17953","Philippines","PHL",NA,2021-04-23,391
"17954","Philippines","PHL",1522696,2021-04-24,387
"17955","Philippines","PHL",NA,2021-04-25,383
"17956","Philippines","PHL",1529948,2021-04-26,378
"17957","Philippines","PHL",1562815,2021-04-27,322
"17958","Philippines","PHL",NA,2021-04-28,304
"17959","Philippines","PHL",1614420,2021-04-29,289
"17960","Philippines","PHL",1639806,2021-04-30,278
"17961","Philippines","PHL",1656643,2021-05-01,245
"17962","Philippines","PHL",NA,2021-05-02,273
"17963","Philippines","PHL",1689829,2021-05-03,302
"17964","Philippines","PHL",NA,2021-05-04,332
"17965","Philippines","PHL",1786480,2021-05-05,370
"17966","Philippines","PHL",NA,2021-05-06,444
"17967","Philippines","PHL",1892934,2021-05-07,514
"17968","Philippines","PHL",1951698,2021-05-08,592
"17969","Philippines","PHL",1957511,2021-05-09,572
"17970","Philippines","PHL",NA,2021-05-10,621
"17971","Philippines","PHL",2024953,2021-05-11,623
"17972","Philippines","PHL",NA,2021-05-12,651
"17973","Philippines","PHL",NA,2021-05-13,643
"17974","Philippines","PHL",2154233,2021-05-14,620
"17975","Philippines","PHL",2245397,2021-05-15,685
"17976","Philippines","PHL",2282273,2021-05-16,773
"17977","Philippines","PHL",NA,2021-05-17,880
"17978","Philippines","PHL",2512942,2021-05-18,987
"17979","Philippines","PHL",NA,2021-05-19,1148
"17980","Philippines","PHL",NA,2021-05-20,1308
"17981","Philippines","PHL",NA,2021-05-21,1457
"17982","Philippines","PHL",3147486,2021-05-22,1533
"17983","Philippines","PHL",NA,2021-05-23,1564
"17984","Philippines","PHL",3318646,2021-05-24,1506
"17985","Philippines","PHL",3466314,2021-05-25,1559
"17986","Philippines","PHL",NA,2021-05-26,1465
"17987","Philippines","PHL",NA,2021-05-27,1370
"17988","Philippines","PHL",NA,2021-05-28,1302
"17989","Philippines","PHL",NA,2021-05-29,1234
"17990","Philippines","PHL",3974350,2021-05-30,1277
"17991","Philippines","PHL",NA,2021-05-31,1287
"17992","Philippines","PHL",NA,2021-06-01,1186
"17993","Philippines","PHL",NA,2021-06-02,1153
"17994","Philippines","PHL",NA,2021-06-03,1121
"17995","Philippines","PHL",NA,2021-06-04,1088
"17996","Philippines","PHL",NA,2021-06-05,1056
"17997","Philippines","PHL",4421319,2021-06-06,1023
"17998","Poland","POL",2000,2020-12-28,NA
"17999","Poland","POL",6300,2020-12-29,114
"18000","Poland","POL",36300,2020-12-30,453
"18001","Poland","POL",47600,2020-12-31,402
"18002","Poland","POL",NA,2021-01-01,310
"18003","Poland","POL",50391,2021-01-02,256
"18004","Poland","POL",50833,2021-01-03,215
"18005","Poland","POL",92220,2021-01-04,341
"18006","Poland","POL",140226,2021-01-05,506
"18007","Poland","POL",160359,2021-01-06,468
"18008","Poland","POL",188956,2021-01-07,534
"18009","Poland","POL",198787,2021-01-08,565
"18010","Poland","POL",200022,2021-01-09,565
"18011","Poland","POL",203053,2021-01-10,575
"18012","Poland","POL",257834,2021-01-11,625
"18013","Poland","POL",309620,2021-01-12,639
"18014","Poland","POL",369212,2021-01-13,788
"18015","Poland","POL",410480,2021-01-14,836
"18016","Poland","POL",436963,2021-01-15,899
"18017","Poland","POL",457303,2021-01-16,971
"18018","Poland","POL",468795,2021-01-17,1006
"18019","Poland","POL",491696,2021-01-18,896
"18020","Poland","POL",530055,2021-01-19,874
"18021","Poland","POL",566793,2021-01-20,840
"18022","Poland","POL",605313,2021-01-21,885
"18023","Poland","POL",638798,2021-01-22,934
"18024","Poland","POL",654184,2021-01-23,920
"18025","Poland","POL",659753,2021-01-24,898
"18026","Poland","POL",701222,2021-01-25,1064
"18027","Poland","POL",782413,2021-01-26,1375
"18028","Poland","POL",858474,2021-01-27,1572
"18029","Poland","POL",917908,2021-01-28,1706
"18030","Poland","POL",945600,2021-01-29,1724
"18031","Poland","POL",958453,2021-01-30,1720
"18032","Poland","POL",976367,2021-01-31,1772
"18033","Poland","POL",998587,2021-02-01,1716
"18034","Poland","POL",1053245,2021-02-02,1649
"18035","Poland","POL",1117146,2021-02-03,1711
"18036","Poland","POL",1171229,2021-02-04,1772
"18037","Poland","POL",1193034,2021-02-05,1799
"18038","Poland","POL",1200793,2021-02-06,1828
"18039","Poland","POL",1206212,2021-02-07,1811
"18040","Poland","POL",NA,2021-02-08,1825
"18041","Poland","POL",1291569,2021-02-09,1628
"18042","Poland","POL",NA,2021-02-10,1593
"18043","Poland","POL",1413132,2021-02-11,1612
"18044","Poland","POL",1446102,2021-02-12,1711
"18045","Poland","POL",1466439,2021-02-13,1759
"18046","Poland","POL",1476274,2021-02-14,1757
"18047","Poland","POL",1500911,2021-02-15,1676
"18048","Poland","POL",1538737,2021-02-16,1723
"18049","Poland","POL",1610734,2021-02-17,1891
"18050","Poland","POL",1691115,2021-02-18,2126
"18051","Poland","POL",1743841,2021-02-19,2226
"18052","Poland","POL",1772133,2021-02-20,2230
"18053","Poland","POL",1785194,2021-02-21,2238
"18054","Poland","POL",1824654,2021-02-22,2266
"18055","Poland","POL",NA,2021-02-23,2434
"18056","Poland","POL",1959165,2021-02-24,2287
"18057","Poland","POL",NA,2021-02-25,2164
"18058","Poland","POL",2101754,2021-02-26,2299
"18059","Poland","POL",NA,2021-02-27,2285
"18060","Poland","POL",2149607,2021-02-28,2345
"18061","Poland","POL",2190526,2021-03-01,2355
"18062","Poland","POL",NA,2021-03-02,2364
"18063","Poland","POL",2338137,2021-03-03,2373
"18064","Poland","POL",2424929,2021-03-04,2496
"18065","Poland","POL",NA,2021-03-05,2271
"18066","Poland","POL",2526389,2021-03-06,2446
"18067","Poland","POL",NA,2021-03-07,2422
"18068","Poland","POL",2570094,2021-03-08,2345
"18069","Poland","POL",2641693,2021-03-09,2210
"18070","Poland","POL",NA,2021-03-10,2339
"18071","Poland","POL",2835856,2021-03-11,2264
"18072","Poland","POL",2891753,2021-03-12,2325
"18073","Poland","POL",2914792,2021-03-13,2138
"18074","Poland","POL",2924629,2021-03-14,2087
"18075","Poland","POL",2946767,2021-03-15,2085
"18076","Poland","POL",2984642,2021-03-16,1959
"18077","Poland","POL",3074378,2021-03-17,1887
"18078","Poland","POL",3162971,2021-03-18,1895
"18079","Poland","POL",3213724,2021-03-19,1873
"18080","Poland","POL",3233998,2021-03-20,1875
"18081","Poland","POL",3242462,2021-03-21,1870
"18082","Poland","POL",3289482,2021-03-22,1966
"18083","Poland","POL",3385827,2021-03-23,2219
"18084","Poland","POL",3524209,2021-03-24,2426
"18085","Poland","POL",NA,2021-03-25,2549
"18086","Poland","POL",3785646,2021-03-26,2914
"18087","Poland","POL",NA,2021-03-27,3038
"18088","Poland","POL",3889970,2021-03-28,3233
"18089","Poland","POL",NA,2021-03-29,3413
"18090","Poland","POL",4062784,2021-03-30,3352
"18091","Poland","POL",4231313,2021-03-31,3357
"18092","Poland","POL",4404565,2021-04-01,3375
"18093","Poland","POL",4544816,2021-04-02,3243
"18094","Poland","POL",NA,2021-04-03,3087
"18095","Poland","POL",4585575,2021-04-04,2930
"18096","Poland","POL",4591351,2021-04-05,2579
"18097","Poland","POL",NA,2021-04-06,2834
"18098","Poland","POL",4909594,2021-04-07,2750
"18099","Poland","POL",5167241,2021-04-08,3022
"18100","Poland","POL",NA,2021-04-09,3150
"18101","Poland","POL",5529714,2021-04-10,3769
"18102","Poland","POL",5581068,2021-04-11,3883
"18103","Poland","POL",5670769,2021-04-12,4224
"18104","Poland","POL",5832860,2021-04-13,4294
"18105","Poland","POL",NA,2021-04-14,4635
"18106","Poland","POL",6236689,2021-04-15,4610
"18107","Poland","POL",NA,2021-04-16,4401
"18108","Poland","POL",NA,2021-04-17,4191
"18109","Poland","POL",NA,2021-04-18,4486
"18110","Poland","POL",6699255,2021-04-19,4613
"18111","Poland","POL",6868703,2021-04-20,4682
"18112","Poland","POL",7079324,2021-04-21,4786
"18113","Poland","POL",7311128,2021-04-22,4991
"18114","Poland","POL",7526598,2021-04-23,5490
"18115","Poland","POL",NA,2021-04-24,5515
"18116","Poland","POL",7765723,2021-04-25,5541
"18117","Poland","POL",NA,2021-04-26,5796
"18118","Poland","POL",8072900,2021-04-27,5774
"18119","Poland","POL",8229040,2021-04-28,5987
"18120","Poland","POL",8597875,2021-04-29,6280
"18121","Poland","POL",NA,2021-04-30,6055
"18122","Poland","POL",8917338,2021-05-01,6304
"18123","Poland","POL",NA,2021-05-02,6011
"18124","Poland","POL",9018412,2021-05-03,5487
"18125","Poland","POL",NA,2021-05-04,5908
"18126","Poland","POL",9454765,2021-05-05,5788
"18127","Poland","POL",9735602,2021-05-06,5902
"18128","Poland","POL",9987919,2021-05-07,6551
"18129","Poland","POL",10185393,2021-05-08,6770
"18130","Poland","POL",10260941,2021-05-09,6899
"18131","Poland","POL",10400987,2021-05-10,7405
"18132","Poland","POL",10609955,2021-05-11,7432
"18133","Poland","POL",NA,2021-05-12,7907
"18134","Poland","POL",11112068,2021-05-13,7966
"18135","Poland","POL",11329356,2021-05-14,7925
"18136","Poland","POL",11490114,2021-05-15,7947
"18137","Poland","POL",11556822,2021-05-16,7984
"18138","Poland","POL",11664606,2021-05-17,7874
"18139","Poland","POL",11868779,2021-05-18,7920
"18140","Poland","POL",NA,2021-05-19,7942
"18141","Poland","POL",12369238,2021-05-20,7965
"18142","Poland","POL",12577946,2021-05-21,7969
"18143","Poland","POL",12710402,2021-05-22,7891
"18144","Poland","POL",12748812,2021-05-23,7782
"18145","Poland","POL",12814730,2021-05-24,7709
"18146","Poland","POL",12960092,2021-05-25,7615
"18147","Poland","POL",13145222,2021-05-26,7442
"18148","Poland","POL",13302965,2021-05-27,7248
"18149","Poland","POL",13451439,2021-05-28,7190
"18150","Poland","POL",13580235,2021-05-29,7328
"18151","Poland","POL",13633827,2021-05-30,7428
"18152","Poland","POL",13707350,2021-05-31,7545
"18153","Poland","POL",13896798,2021-06-01,8101
"18154","Poland","POL",14145161,2021-06-02,9019
"18155","Poland","POL",14224874,2021-06-03,8122
"18156","Poland","POL",14400079,2021-06-04,8413
"18157","Poland","POL",14551620,2021-06-05,8372
"18158","Poland","POL",14613790,2021-06-06,8400
"18159","Poland","POL",14690217,2021-06-07,8516
"18160","Portugal","PRT",4963,2020-12-27,NA
"18161","Portugal","PRT",7754,2020-12-28,274
"18162","Portugal","PRT",20368,2020-12-29,755
"18163","Portugal","PRT",30543,2020-12-30,836
"18164","Portugal","PRT",32749,2020-12-31,681
"18165","Portugal","PRT",32749,2021-01-01,545
"18166","Portugal","PRT",32750,2021-01-02,454
"18167","Portugal","PRT",32750,2021-01-03,389
"18168","Portugal","PRT",33670,2021-01-04,363
"18169","Portugal","PRT",46433,2021-01-05,365
"18170","Portugal","PRT",61454,2021-01-06,433
"18171","Portugal","PRT",71751,2021-01-07,546
"18172","Portugal","PRT",74254,2021-01-08,581
"18173","Portugal","PRT",74352,2021-01-09,583
"18174","Portugal","PRT",74392,2021-01-10,583
"18175","Portugal","PRT",75280,2021-01-11,583
"18176","Portugal","PRT",86162,2021-01-12,557
"18177","Portugal","PRT",99961,2021-01-13,539
"18178","Portugal","PRT",111111,2021-01-14,551
"18179","Portugal","PRT",118597,2021-01-15,621
"18180","Portugal","PRT",120132,2021-01-16,641
"18181","Portugal","PRT",120139,2021-01-17,657
"18182","Portugal","PRT",122879,2021-01-18,692
"18183","Portugal","PRT",138991,2021-01-19,872
"18184","Portugal","PRT",158749,2021-01-20,1084
"18185","Portugal","PRT",186879,2021-01-21,1392
"18186","Portugal","PRT",210734,2021-01-22,1655
"18187","Portugal","PRT",221488,2021-01-23,1841
"18188","Portugal","PRT",225146,2021-01-24,1883
"18189","Portugal","PRT",225146,2021-01-25,1835
"18190","Portugal","PRT",225146,2021-01-26,1612
"18191","Portugal","PRT",225146,2021-01-27,1416
"18192","Portugal","PRT",225146,2021-01-28,1198
"18193","Portugal","PRT",225146,2021-01-29,1107
"18194","Portugal","PRT",264772,2021-01-30,1103
"18195","Portugal","PRT",268386,2021-01-31,1136
"18196","Portugal","PRT",269814,2021-02-01,1161
"18197","Portugal","PRT",271424,2021-02-02,1101
"18198","Portugal","PRT",275093,2021-02-03,1016
"18199","Portugal","PRT",279236,2021-02-04,956
"18200","Portugal","PRT",284462,2021-02-05,892
"18201","Portugal","PRT",290302,2021-02-06,895
"18202","Portugal","PRT",291378,2021-02-07,829
"18203","Portugal","PRT",291758,2021-02-08,810
"18204","Portugal","PRT",294135,2021-02-09,814
"18205","Portugal","PRT",298724,2021-02-10,901
"18206","Portugal","PRT",303142,2021-02-11,1009
"18207","Portugal","PRT",310715,2021-02-12,1246
"18208","Portugal","PRT",320677,2021-02-13,1559
"18209","Portugal","PRT",328819,2021-02-14,1785
"18210","Portugal","PRT",350971,2021-02-15,2275
"18211","Portugal","PRT",356150,2021-02-16,2373
"18212","Portugal","PRT",366663,2021-02-17,2393
"18213","Portugal","PRT",381081,2021-02-18,2413
"18214","Portugal","PRT",408311,2021-02-19,2523
"18215","Portugal","PRT",433132,2021-02-20,2533
"18216","Portugal","PRT",448670,2021-02-21,2548
"18217","Portugal","PRT",456615,2021-02-22,2196
"18218","Portugal","PRT",468931,2021-02-23,2242
"18219","Portugal","PRT",493130,2021-02-24,2380
"18220","Portugal","PRT",521241,2021-02-25,2510
"18221","Portugal","PRT",562837,2021-02-26,2576
"18222","Portugal","PRT",598263,2021-02-27,2620
"18223","Portugal","PRT",621013,2021-02-28,2690
"18224","Portugal","PRT",631509,2021-03-01,2749
"18225","Portugal","PRT",646317,2021-03-02,2778
"18226","Portugal","PRT",660374,2021-03-03,2628
"18227","Portugal","PRT",683643,2021-03-04,2582
"18228","Portugal","PRT",720884,2021-03-05,2559
"18229","Portugal","PRT",752126,2021-03-06,2545
"18230","Portugal","PRT",765130,2021-03-07,2448
"18231","Portugal","PRT",769871,2021-03-08,2390
"18232","Portugal","PRT",778684,2021-03-09,2318
"18233","Portugal","PRT",787772,2021-03-10,2252
"18234","Portugal","PRT",802452,2021-03-11,2187
"18235","Portugal","PRT",823271,2021-03-12,2076
"18236","Portugal","PRT",843489,2021-03-13,1990
"18237","Portugal","PRT",854422,2021-03-14,1978
"18238","Portugal","PRT",865097,2021-03-15,2060
"18239","Portugal","PRT",887053,2021-03-16,2256
"18240","Portugal","PRT",888611,2021-03-17,2207
"18241","Portugal","PRT",901159,2021-03-18,2358
"18242","Portugal","PRT",913079,2021-03-19,2500
"18243","Portugal","PRT",929961,2021-03-20,2657
"18244","Portugal","PRT",940116,2021-03-21,2751
"18245","Portugal","PRT",947177,2021-03-22,2700
"18246","Portugal","PRT",957271,2021-03-23,2598
"18247","Portugal","PRT",977508,2021-03-24,2806
"18248","Portugal","PRT",1016394,2021-03-25,2919
"18249","Portugal","PRT",1083322,2021-03-26,3285
"18250","Portugal","PRT",1111574,2021-03-27,3087
"18251","Portugal","PRT",1173471,2021-03-28,3652
"18252","Portugal","PRT",1201348,2021-03-29,3883
"18253","Portugal","PRT",1222267,2021-03-30,3965
"18254","Portugal","PRT",1249618,2021-03-31,4086
"18255","Portugal","PRT",1263587,2021-04-01,3822
"18256","Portugal","PRT",1304820,2021-04-02,3988
"18257","Portugal","PRT",1323498,2021-04-03,4054
"18258","Portugal","PRT",1334309,2021-04-04,3417
"18259","Portugal","PRT",1338713,2021-04-05,3105
"18260","Portugal","PRT",1365438,2021-04-06,3232
"18261","Portugal","PRT",1402074,2021-04-07,3355
"18262","Portugal","PRT",1453483,2021-04-08,3890
"18263","Portugal","PRT",1508969,2021-04-09,3711
"18264","Portugal","PRT",1565943,2021-04-10,4189
"18265","Portugal","PRT",1576748,2021-04-11,4118
"18266","Portugal","PRT",1593036,2021-04-12,4311
"18267","Portugal","PRT",1622858,2021-04-13,4301
"18268","Portugal","PRT",1665305,2021-04-14,4364
"18269","Portugal","PRT",1717965,2021-04-15,4388
"18270","Portugal","PRT",1777478,2021-04-16,4376
"18271","Portugal","PRT",1825318,2021-04-17,4352
"18272","Portugal","PRT",1939206,2021-04-18,5836
"18273","Portugal","PRT",2016303,2021-04-19,6700
"18274","Portugal","PRT",2037500,2021-04-20,6706
"18275","Portugal","PRT",2066737,2021-04-21,6621
"18276","Portugal","PRT",2096719,2021-04-22,6486
"18277","Portugal","PRT",2125196,2021-04-23,6460
"18278","Portugal","PRT",2164817,2021-04-24,6597
"18279","Portugal","PRT",2196148,2021-04-25,5543
"18280","Portugal","PRT",2225799,2021-04-26,4875
"18281","Portugal","PRT",2266081,2021-04-27,5107
"18282","Portugal","PRT",2305262,2021-04-28,5263
"18283","Portugal","PRT",2359175,2021-04-29,5528
"18284","Portugal","PRT",2421751,2021-04-30,5710
"18285","Portugal","PRT",2491026,2021-05-01,5833
"18286","Portugal","PRT",2533086,2021-05-02,5943
"18287","Portugal","PRT",2569567,2021-05-03,6048
"18288","Portugal","PRT",2621011,2021-05-04,6274
"18289","Portugal","PRT",2681209,2021-05-05,6663
"18290","Portugal","PRT",2729766,2021-05-06,6917
"18291","Portugal","PRT",2779493,2021-05-07,7200
"18292","Portugal","PRT",2826925,2021-05-08,7452
"18293","Portugal","PRT",2895522,2021-05-09,7886
"18294","Portugal","PRT",2949362,2021-05-10,8187
"18295","Portugal","PRT",3008223,2021-05-11,8376
"18296","Portugal","PRT",3061467,2021-05-12,8267
"18297","Portugal","PRT",3114749,2021-05-13,7952
"18298","Portugal","PRT",3167649,2021-05-14,7552
"18299","Portugal","PRT",3191298,2021-05-15,7210
"18300","Portugal","PRT",3197320,2021-05-16,7874
"18301","Portugal","PRT",3254598,2021-05-17,8281
"18302","Portugal","PRT",3302373,2021-05-18,8140
"18303","Portugal","PRT",3358308,2021-05-19,8283
"18304","Portugal","PRT",3411055,2021-05-20,8436
"18305","Portugal","PRT",3465462,2021-05-21,8578
"18306","Portugal","PRT",3514802,2021-05-22,8656
"18307","Portugal","PRT",3551331,2021-05-23,7833
"18308","Portugal","PRT",3581212,2021-05-24,7289
"18309","Portugal","PRT",3624734,2021-05-25,7282
"18310","Portugal","PRT",3674214,2021-05-26,7132
"18311","Portugal","PRT",3718607,2021-05-27,7252
"18312","Portugal","PRT",3760466,2021-05-28,7481
"18313","Portugal","PRT",3799848,2021-05-29,7737
"18314","Portugal","PRT",3833960,2021-05-30,7768
"18315","Portugal","PRT",3860443,2021-05-31,7768
"18316","Portugal","PRT",3892498,2021-06-01,7798
"18317","Portugal","PRT",3934138,2021-06-02,8078
"18318","Portugal","PRT",3987328,2021-06-03,8101
"18319","Portugal","PRT",4029187,2021-06-04,7717
"18320","Portugal","PRT",4078234,2021-06-05,7534
"18321","Portugal","PRT",4114064,2021-06-06,7641
